"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","class"
"59",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"60",1,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"61",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"62",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"63",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"64",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"65",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"66",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"67",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"68",0,0,0,0,0,0,0,3,0,2,"POSITIVO"
"69",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"70",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"71",0,0,0,0,0,0,0,0,0,2,"POSITIVO"
"72",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"73",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"74",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"75",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"76",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"77",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"78",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"79",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"80",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"81",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"82",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"83",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"84",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"85",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"86",1,0,1,1,0,0,0,0,2,0,"NEGATIVO"
"87",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"88",1,0,1,1,0,0,0,0,1,0,"NEGATIVO"
"89",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"90",1,2,0,0,0,1,0,0,1,0,"NEGATIVO"
"91",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"92",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"93",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"94",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"95",0,2,0,0,7,0,2,2,0,7,"POSITIVO"
"96",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"97",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"98",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"99",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"100",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"101",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"102",0,0,0,0,0,1,1,0,1,0,"NEGATIVO"
"103",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"104",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"105",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"106",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"107",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"108",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"109",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"110",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"111",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"112",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"113",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"114",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"115",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"116",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"117",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"118",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"119",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"120",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"121",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"122",0,1,0,0,1,0,0,2,0,2,"POSITIVO"
"123",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"124",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"125",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"126",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"127",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"128",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"129",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"130",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"131",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"132",0,1,0,0,1,1,0,1,0,1,"POSITIVO"
"133",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"134",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"135",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"136",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"137",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"138",0,0,0,0,1,0,0,0,0,1,"POSITIVO"
"139",0,0,0,1,0,1,0,0,1,0,"NEGATIVO"
"140",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"141",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"142",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"143",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"144",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"145",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"146",0,1,0,1,0,0,0,0,1,0,"NEGATIVO"
"147",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"148",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"149",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"150",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"151",0,1,0,0,1,1,0,1,0,1,"POSITIVO"
"152",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"153",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"154",1,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"155",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"156",2,1,1,3,1,1,1,0,4,1,"NEGATIVO"
"157",0,1,0,0,0,0,0,2,0,1,"POSITIVO"
"158",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"159",1,1,1,2,1,2,1,6,4,5,"POSITIVO"
"160",0,0,0,1,0,0,0,0,1,0,"NEGATIVO"
"161",2,1,1,3,1,1,1,0,4,1,"NEGATIVO"
"162",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"163",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"164",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"165",6,1,1,4,1,2,0,2,6,2,"NEGATIVO"
"166",0,2,1,0,4,0,0,2,0,5,"POSITIVO"
"167",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"168",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"169",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"170",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"171",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"172",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"173",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"174",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"175",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"176",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"177",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"178",0,0,0,0,1,0,0,3,0,3,"POSITIVO"
"179",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"180",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"181",0,0,0,0,0,0,0,0,2,0,"NEGATIVO"
"182",2,4,0,0,4,2,2,4,2,4,"POSITIVO"
"183",0,0,0,0,0,0,0,2,0,3,"POSITIVO"
"184",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"185",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"186",0,1,0,1,0,0,0,0,1,0,"NEGATIVO"
"187",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"188",0,1,0,0,1,1,0,1,0,1,"POSITIVO"
"189",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"190",0,0,0,0,2,0,1,1,0,3,"POSITIVO"
"191",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"192",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"193",1,0,3,2,0,4,1,0,5,1,"NEGATIVO"
"194",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"195",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"196",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"197",0,1,0,0,1,1,0,1,0,1,"POSITIVO"
"198",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"199",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"200",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"201",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"202",0,0,0,0,0,0,0,0,0,2,"POSITIVO"
"203",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"204",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"205",0,0,0,0,0,0,0,0,2,0,"NEGATIVO"
"206",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"207",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"208",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"209",1,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"210",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"211",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"212",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"213",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"214",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"215",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"216",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"217",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"218",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"219",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"220",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"221",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"222",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"223",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"224",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"225",1,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"226",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"227",1,0,1,1,0,1,1,0,1,0,"NEGATIVO"
"228",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"229",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"230",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"231",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"232",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"233",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"234",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"235",0,0,0,0,0,0,0,1,2,0,"NEGATIVO"
"236",0,1,0,0,0,0,0,0,0,1,"POSITIVO"
"237",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"238",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"239",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"240",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"241",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"242",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"243",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"244",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"245",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"246",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"247",1,0,2,2,0,0,0,0,2,0,"NEGATIVO"
"248",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"249",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"250",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"251",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"252",0,0,0,0,1,0,0,3,0,3,"POSITIVO"
"253",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"254",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"255",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"256",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"257",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"258",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"259",3,0,0,1,0,1,0,0,5,0,"NEGATIVO"
"260",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"261",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"262",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"263",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"264",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"265",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"266",0,0,0,1,0,1,0,1,1,3,"POSITIVO"
"267",1,0,0,0,0,0,1,0,0,1,"POSITIVO"
"268",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"269",1,0,1,1,0,0,0,0,1,0,"NEGATIVO"
"270",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"271",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"272",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"273",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"274",0,1,0,0,3,0,0,0,0,3,"POSITIVO"
"275",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"276",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"277",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"278",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"279",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"280",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"281",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"282",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"283",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"284",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"285",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"286",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"287",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"288",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"289",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"290",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"291",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"292",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"293",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"294",1,1,1,1,0,3,0,2,3,1,"NEGATIVO"
"295",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"296",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"297",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"298",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"299",0,1,1,0,1,0,1,1,0,1,"POSITIVO"
"300",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"301",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"302",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"303",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"304",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"305",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"306",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"307",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"308",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"309",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"310",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"311",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"312",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"313",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"314",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"315",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"316",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"317",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"318",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"319",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"320",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"321",0,1,0,1,0,0,0,0,1,0,"NEGATIVO"
"322",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"323",0,0,1,1,1,1,0,4,1,5,"POSITIVO"
"324",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"325",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"326",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"327",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"328",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"329",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"330",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"331",1,0,1,0,0,1,0,0,2,1,"NEGATIVO"
"332",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"333",3,0,1,2,0,2,1,0,2,0,"NEGATIVO"
"334",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"335",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"336",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"337",0,0,0,0,0,0,1,2,0,2,"POSITIVO"
"338",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"339",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"340",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"341",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"342",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"343",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"344",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"345",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"346",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"347",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"348",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"349",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"350",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"351",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"352",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"353",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"354",0,0,0,1,0,1,0,0,4,0,"NEGATIVO"
"355",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"356",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"357",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"358",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"359",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"360",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"361",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"362",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"363",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"364",1,0,1,1,0,1,1,0,1,0,"NEGATIVO"
"365",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"366",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"367",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"368",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"369",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"370",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"371",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"372",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"373",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"374",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"375",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"376",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"377",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"378",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"379",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"380",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"381",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"382",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"383",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"384",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"385",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"386",3,0,2,3,0,3,0,0,5,0,"NEGATIVO"
"387",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"388",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"389",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"390",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"391",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"392",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"393",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"394",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"395",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"396",1,0,0,2,0,1,0,0,2,0,"NEGATIVO"
"397",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"398",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"399",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"400",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"401",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"402",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"403",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"404",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"405",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"406",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"407",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"408",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"409",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"410",0,0,1,0,0,0,0,4,1,4,"POSITIVO"
"411",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"412",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"413",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"414",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"415",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"416",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"417",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"418",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"419",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"420",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"421",0,0,0,0,0,0,1,0,0,0,"NEUTRO"
"422",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"423",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"424",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"425",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"426",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"427",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"428",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"429",2,4,0,0,4,2,2,5,2,5,"POSITIVO"
"430",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"431",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"432",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"433",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
